record_id,automated_signal,direction,year,title,doi,pmid,pmcid,arxiv_id,url,retrieval_provenance,screening_status
d0bd49997d766ef3,high,cross_cutting_agents,2026,Active sensing: different plume structures affect movements of antennae in honey bees (Apis mellifera).,10.1242/jeb.250786,41601345,,,https://doi.org/10.1242/jeb.250786,Europe PMC:active-diagnostic-agents;PubMed:active-diagnostic-agents,awaiting_human_title_abstract_screen
a61f911fbdee6f06,high,active_observational_sensing,2026,Adaptive Admittance Control for Robotic Ultrasound Examination Based on a Breast Biomechanical Model.,10.1002/rcs.70197,42379153,,,https://doi.org/10.1002/rcs.70197,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
42484db61fbaabc8,high,response_based_interactive_diagnosis,2026,An FBG Tactile Sensor Array and Self-SupervisedContrastive Learning Transformer for TumorDepth Estimation in Robotic Palpation,10.21203/rs.3.rs-9278913/v1,,,,https://doi.org/10.21203/rs.3.rs-9278913/v1,Europe PMC:tactile-examination,awaiting_human_title_abstract_screen
73e7e1c44c3449d0,high,active_observational_sensing,2026,Autonomous Ultrasound Systems: Are We Approaching the Era of Self-Directed Imaging?,10.1002/ajum.70058,42591882,,,https://doi.org/10.1002/ajum.70058,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
61722ba01c5bc674,high,active_observational_sensing,2026,Autonomous path planning for intercostal robotic ultrasound imaging using reinforcement learning.,10.1038/s41598-026-37702-9,41673226,,2404.09927v1,https://doi.org/10.1038/s41598-026-37702-9,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound;arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
dca7da64a29cee83,high,active_observational_sensing,2026,Bioinspired Kirigami Capsule Robot for Minimally Invasive Gastrointestinal Biopsy,,,,2602.06207v1,http://arxiv.org/abs/2602.06207v1,arXiv:capsule-and-luminal-robots,awaiting_human_title_abstract_screen
b887e7463bab9b1f,high,active_observational_sensing,2026,Continuous Robotic Ultrasound Hepatectomy (CRUSH): A Novel Approach for Parenchyma-Sparing Liver Surgery.,10.1245/s10434-025-18757-w,41249745,,,https://doi.org/10.1245/s10434-025-18757-w,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
8e5110aa1cef1f8f,high,active_observational_sensing,2026,DAISS: Phase-Aware Imitation Learning for Dual-Arm Robotic Ultrasound-Guided Interventions,,,,2603.07663v1,http://arxiv.org/abs/2603.07663v1,arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
db6e1e9d0f234a4a,high,response_based_interactive_diagnosis,2026,Deep Learning–Driven Tumor Boundary Estimation Using Robotic Palpation in Minimally Invasive Surgery,10.1109/lra.2026.3653373,,,,https://doi.org/10.1109/lra.2026.3653373,OpenAlex:tactile-examination,awaiting_human_title_abstract_screen
2a775359316640c2,high,active_observational_sensing,2026,EmbodiedUS-FS: Fast Slow Intelligence for Ultrasound Robotics,,,,2606.22319v1,http://arxiv.org/abs/2606.22319v1,arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
256af5634897fc2a,high,active_observational_sensing,2026,Enhanced distance perception in automated robotic endoscopy through scale-aware monocular depth estimation.,10.1007/s11548-026-03591-6,41979820,,,https://doi.org/10.1007/s11548-026-03591-6,Europe PMC:embodied-endoscopy;PubMed:embodied-endoscopy,awaiting_human_title_abstract_screen
692b7e472673a900,high,cross_cutting_agents,2026,Entropy-Minimizing Active Sensing for Model-Based Anatomical Target Tracking.,10.1109/tbme.2026.3726063,42623206,,,https://doi.org/10.1109/tbme.2026.3726063,Europe PMC:active-diagnostic-agents,awaiting_human_title_abstract_screen
2c2f668ad226d600,high,active_observational_sensing,2026,Feasibility and preliminary validation of an autonomous robotic ultrasound system for thyroid nodule screening: a pilot prospective study.,10.1007/s10396-026-01667-z,42401697,,,https://doi.org/10.1007/s10396-026-01667-z,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
bd32860ece53b9e9,high,active_observational_sensing,2026,Feasibility of Augmented Reality-Guided Robotic Ultrasound with Cone-Beam CT Integration for Spine Procedures,,,,2603.22174v1,http://arxiv.org/abs/2603.22174v1,arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
eeab7d9fc437f476,high,active_observational_sensing,2026,Fluid-structure dynamics of a vibro-impact capsule robot in multiphase intestinal environments.,10.1007/s11071-025-12175-z,41768552,,,https://doi.org/10.1007/s11071-025-12175-z,Europe PMC:capsule-and-luminal-robots,awaiting_human_title_abstract_screen
720335474059c338,high,active_observational_sensing,2026,Force-controlled robotic ultrasound elastography enhances diagnostic consistency for thyroid nodules.,10.1186/s13244-025-02181-5,41989516,,,https://doi.org/10.1186/s13244-025-02181-5,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
e65706eeb3058223,high,active_observational_sensing,2026,From Avoiding Empty Packets to Real-Time Diagnosis: The Value of Robotic Ultrasound-Guided Surgery in Sentinel Lymph Node Dissection.,10.1245/s10434-025-19028-4,41559460,,,https://doi.org/10.1245/s10434-025-19028-4,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
dab6c9437de2ca0a,high,active_observational_sensing,2026,From Scanning Guidelines to Action: A Robotic Ultrasound Agent with LLM-Based Reasoning,,,,2603.14393v1,http://arxiv.org/abs/2603.14393v1,arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
263c02d1af4e339f,high,active_observational_sensing,2026,From Self-Normal-Positioning to Omni-Directional Tracking: Real-Time Surface Modeling Enabled Probe Tilt Control for Robotic Ultrasound Imaging,,,,2608.11409v1,http://arxiv.org/abs/2608.11409v1,arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
3843171cb75d4250,high,active_observational_sensing,2026,Hardware-Agnostic Imitation Learning Method for Autonomous Ultrasound Scanning Addressing Physical Deployment Discrepancies.,10.3390/s26092804,42122525,,,https://doi.org/10.3390/s26092804,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
4c74b4def7d7df8d,high,active_observational_sensing,2026,Imaging Eyes in Motion: Dynamic Compensation with Robotic Optical Coherence Tomography,10.1109/ismr69606.2026.11536618,,,,https://doi.org/10.1109/ismr69606.2026.11536618,OpenAlex:robotic-oct-and-ophthalmic-acquisition,awaiting_human_title_abstract_screen
e5d774dc5f9dc740,high,active_observational_sensing,2026,Intensity Variance-Guided Automated Robotic Optical Coherence Tomography System for Ophthalmic Applications.,10.1002/jbio.70343,42615266,,,https://doi.org/10.1002/jbio.70343,Europe PMC:ophthalmic-examination;PubMed:ophthalmic-examination;PubMed:robotic-oct-and-ophthalmic-acquisition,awaiting_human_title_abstract_screen
94fc42fb2710d131,high,active_observational_sensing,2026,Learning-based Hierarchical Tracheal Anatomy Understanding from Sparse Surgical Demonstration Annotations for Ultrasound Robots,,,,2607.22789v1,http://arxiv.org/abs/2607.22789v1,arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
82e19b7be3c4ff6f,high,cross_cutting_agents,2026,Material discrimination relies on context-dependent active sensing strategies.,10.1167/jov.26.6.4,42257424,,,https://doi.org/10.1167/jov.26.6.4,Europe PMC:active-diagnostic-agents;PubMed:active-diagnostic-agents,awaiting_human_title_abstract_screen
dd5add7d9298f5b5,high,active_observational_sensing,2026,Non-destructive detection of soot-obscured latent fingermarks using robotic optical coherence tomography.,10.1016/j.scijus.2026.101397,41932794,,,https://pubmed.ncbi.nlm.nih.gov/41932794/,PubMed:robotic-oct-and-ophthalmic-acquisition,awaiting_human_title_abstract_screen
7fac86ba1c61d983,high,sample_based_interactive_diagnosis,2026,"Performance, Safety, and Patient Experience of an Autonomous Robotic Phlebotomy Device: A Multicenter Trial.",10.1093/clinchem/hvag029,41967464,,,https://doi.org/10.1093/clinchem/hvag029,Europe PMC:diagnostic-sampling;PubMed:focused-robotic-blood-and-swab;PubMed:robotic-swabbing-and-blood-collection,awaiting_human_title_abstract_screen
f9ab39c6da8d6ec0,high,active_observational_sensing,2026,RAG-RUSS: A Retrieval-Augmented Robotic Ultrasound for Autonomous Carotid Examination,,,,2603.01153v1,http://arxiv.org/abs/2603.01153v1,arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
81f06e7eb1df6431,high,active_observational_sensing,2026,Real-Time and Precise 3-D Lesion Reconstruction With Boundary Point Clouds for Robotic Ultrasound Scanning.,10.1016/j.ultrasmedbio.2025.12.012,41617541,,,https://pubmed.ncbi.nlm.nih.gov/41617541/,PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
eaffedbf7f2fa937,high,active_observational_sensing,2026,"Review of Gastrointestinal Capsule Robots: Materials, Actuation, Diagnostics, and Therapeutics.",10.1002/advs.76800,42640015,,,https://doi.org/10.1002/advs.76800,Europe PMC:capsule-and-luminal-robots;PubMed:capsule-and-luminal-robots,awaiting_human_title_abstract_screen
ed7cc66daee9c06a,high,response_based_interactive_diagnosis,2026,Robotic Palpation for Spatiotemporal Arterial Pulse Quantification and Mapping Using Multilevel Microdome-Based Soft Pressure Sensors.,10.1002/smll.75582,42703784,,,https://doi.org/10.1002/smll.75582,Europe PMC:tactile-examination;PubMed:tactile-examination,awaiting_human_title_abstract_screen
1e815d729ba9294c,high,active_observational_sensing,2026,"Robotic Ultrasound Imaging: A Comprehensive Review of Historical Evolution, Current State-of-the-Art, and Future Perspectives.",10.1002/jum.70417,42638373,,,https://pubmed.ncbi.nlm.nih.gov/42638373/,PubMed:dental-examination;PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
f89db27d35a473c1,high,active_observational_sensing,2026,Robotic Ultrasound Makes CBCT Alive,,,,2603.10220v1,http://arxiv.org/abs/2603.10220v1,arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
b38aee63c5630d5e,high,active_observational_sensing,2026,Robotic Ultrasound-Guided Musculoskeletal Injections: The Next Frontier in Precision Medicine.,10.1111/1756-185x.70557,41566657,,,https://pubmed.ncbi.nlm.nih.gov/41566657/,PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
78e8cc8e4c1973d0,high,active_observational_sensing,2026,"Robotic ultrasound scanning platform with autonomous control, multimodal human-machine interface and real-time image analysis.",10.1007/s11548-026-03763-4,42533186,,,https://doi.org/10.1007/s11548-026-03763-4,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
468f4f74bfbb4cd6,high,active_observational_sensing,2026,SAMe: A Semantic Anatomy Mapping Engine for Robotic Ultrasound,,,,2604.25646v2,http://arxiv.org/abs/2604.25646v2,arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
7da2f0f8c3ccd3c1,high,cross_cutting_agents,2026,"Sparse Sensor Arrays for Active Sensing: Models, Configurations and Applications",,,,2601.15126v1,http://arxiv.org/abs/2601.15126v1,arXiv:active-diagnostic-agents,awaiting_human_title_abstract_screen
51bb381328edcbe3,high,active_observational_sensing,2026,Task-Relevant Feature-Dynamics Fidelity Enables Zero-Shot Sim-to-Real Transfer for Robotic Ultrasound Scanning,,,,2608.29516v1,http://arxiv.org/abs/2608.29516v1,arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
eeb23057b73f98fb,high,active_observational_sensing,2026,"Technical challenges in autonomous robotic ultrasound examinations: perception, planning, and control.",10.1007/s11701-026-03509-z,42217071,,,https://doi.org/10.1007/s11701-026-03509-z,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
d48e4ded6a810398,high,active_observational_sensing,2026,Toward Clinical Applications of Intelligent Robotic Ultrasound Systems.,10.1109/rbme.2025.3610605,41037550,,,https://pubmed.ncbi.nlm.nih.gov/41037550/,PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
f63e2c7434f10687,high,active_observational_sensing,2026,Visuotactile and Explicitly Force-Controlled Robotic Ultrasound for Abdominal Volumetric Reconstruction,,,,2606.05848v1,http://arxiv.org/abs/2606.05848v1,arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
09e909e1352036e2,high,active_observational_sensing,2025,3D Reconstruction of the Kidney and Lesions from 2D Ultrasound Images Using Robotic Ultrasound Diagnostic System.,10.1109/embc58623.2025.11252663,41336912,,,https://pubmed.ncbi.nlm.nih.gov/41336912/,PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
932926b1ae1bcc4a,high,active_observational_sensing,2025,A Low-Friction Capsule Robot with Drive-Control-Sensing Integration for Gastrointestinal Lesion Detection.,10.34133/research.0807,40761892,,,https://doi.org/10.34133/research.0807,Europe PMC:capsule-and-luminal-robots,awaiting_human_title_abstract_screen
c0538e1bb8c0a03a,high,active_observational_sensing,2025,A Magnetically Controlled Capsule Robot with Biopsy Capability for Intestinal Applications.,10.3390/s25237158,41374533,,,https://doi.org/10.3390/s25237158,Europe PMC:capsule-and-luminal-robots,awaiting_human_title_abstract_screen
919094b2bf31917b,high,active_observational_sensing,2025,A-SEE2.0: Active-Sensing End-Effector for Robotic Ultrasound Systems with Dense Contact Surface Perception Enabled Probe Orientation Adjustment.,10.1109/lra.2025.3595036,40995401,,2503.05569v1,https://doi.org/10.1109/lra.2025.3595036,Europe PMC:robotic-ultrasound;PubMed:active-diagnostic-agents;PubMed:robotic-ultrasound;arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
8fb92f1f82a35d30,high,active_observational_sensing,2025,AIA-UltraNeRF:Acoustic-Impedance-Aware Neural Radiance Field with Hash Encodings for Robotic Ultrasound Reconstruction and Localization,,,,2511.18293v1,http://arxiv.org/abs/2511.18293v1,arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
72cd1039cd9fa7ad,high,active_observational_sensing,2025,Automatic Robotic Ultrasound for 3D Musculoskeletal Reconstruction: A Comprehensive Framework,10.3390/technologies13020070,,,,https://doi.org/10.3390/technologies13020070,OpenAlex:robotic-ultrasound,awaiting_human_title_abstract_screen
aaff877825803e6d,high,cross_cutting_agents,2025,Autonomous All-in-One Patch for Closed-Loop Diagnosis-Therapy of Melanoma.,10.1021/acssensors.5c00791,40446214,,,https://doi.org/10.1021/acssensors.5c00791,Europe PMC:adaptive-clinical-measurement;OpenAlex:adaptive-clinical-measurement,awaiting_human_title_abstract_screen
251af5fddd785432,high,response_based_interactive_diagnosis,2025,Autonomous Robotic Palpation and Abnormality Detection through Ergodic Exploration,10.5281/zenodo.17629721,,,,https://doi.org/10.5281/zenodo.17629721,OpenAlex:tactile-examination,awaiting_human_title_abstract_screen
641565ce02304a70,high,active_observational_sensing,2025,Autonomous robotic ultrasound scanning system: a key to enhancing image analysis reproducibility and observer consistency in ultrasound imaging.,10.3389/frobt.2025.1527686,39975565,,,https://doi.org/10.3389/frobt.2025.1527686,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
4d16dd9a2d5fbef5,high,active_observational_sensing,2025,Autonomous ultrasound with UltraBot.,10.1038/s41551-025-01546-x,41107557,,,https://pubmed.ncbi.nlm.nih.gov/41107557/,PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
8dea67db2d82beba,high,active_observational_sensing,2025,Beyond hospital reach: Autonomous lightweight ultrasound robot for liver sonography,,,,2510.08106v1,http://arxiv.org/abs/2510.08106v1,arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
f280f54b3fa69a59,high,cross_cutting_agents,2025,Breathing strategies to influence perception: Evidence for interoceptive and exteroceptive active sensing,10.1101/2025.05.15.654033,42045067,,,https://doi.org/10.1101/2025.05.15.654033,Europe PMC:active-diagnostic-agents;PubMed:active-diagnostic-agents,awaiting_human_title_abstract_screen
0f546605fe7f9723,high,technical_precedents,2025,CapsDT: Diffusion-Transformer for Capsule Robot Manipulation,,,,2506.16263v1,http://arxiv.org/abs/2506.16263v1,arXiv:medical-vla,awaiting_human_title_abstract_screen
490280238775d8ca,high,active_observational_sensing,2025,Closing the Sim-to-Real Gap: An End-to-End Robotic Ultrasound System Leveraging In Vivo Reinforcement Learning and 3D-Prior Guided Hybrid Control,10.64898/2025.12.17.694846,,,,https://doi.org/10.64898/2025.12.17.694846,Europe PMC:robotic-ultrasound,awaiting_human_title_abstract_screen
82979e9244a95402,high,active_observational_sensing,2025,Cross-Modality Registration using Bone Surface Pointcloud for Robotic Ultrasound-Guided Spine Surgery.,10.1142/s2424905x25400045,40687495,PMC12273864,,https://pubmed.ncbi.nlm.nih.gov/40687495/,PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
946afe97c5109978,high,active_observational_sensing,2025,DRENDS: A Dataset for Depth in Robotic Endoscopy with Dynamic Scenarios,10.5281/zenodo.17598453,,,,https://doi.org/10.5281/zenodo.17598453,OpenAlex:embodied-endoscopy,awaiting_human_title_abstract_screen
42925eee0af36207,high,active_observational_sensing,2025,Design and evaluation of new user control devices for improved ergonomics in flexible robotic endoscopy.,10.3389/frobt.2025.1559574,40196841,,,https://doi.org/10.3389/frobt.2025.1559574,Europe PMC:embodied-endoscopy;PubMed:embodied-endoscopy,awaiting_human_title_abstract_screen
60649bf94b069e74,high,response_based_interactive_diagnosis,2025,Dual Autoencoder-Based Joint Learning: Enhancing Depth Classification of Hard Inclusions in Soft Tissue for Robotic Palpation,10.1109/tmech.2025.3553479,,,,https://doi.org/10.1109/tmech.2025.3553479,OpenAlex:tactile-examination,awaiting_human_title_abstract_screen
6576c67e43b642ae,high,active_observational_sensing,2025,Dynamic responses of a vibro-impact capsule robot self-propelling in the large intestine via multibody dynamics.,10.1007/s11044-025-10052-6,41321486,,,https://doi.org/10.1007/s11044-025-10052-6,Europe PMC:capsule-and-luminal-robots,awaiting_human_title_abstract_screen
332c16544756a9fa,high,active_observational_sensing,2025,End-to-End Framework Integrating Generative AI and Deep Reinforcement Learning for Autonomous Ultrasound Scanning,,,,2511.00114v1,http://arxiv.org/abs/2511.00114v1,arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
d010d5e1e83bc6c6,high,active_observational_sensing,2025,EndoMUST: Monocular Depth Estimation for Robotic Endoscopy via End-to-end Multi-step Self-supervised Training,,,,2506.16017v1,http://arxiv.org/abs/2506.16017v1,arXiv:embodied-endoscopy,awaiting_human_title_abstract_screen
40bce1c40cab1efc,high,active_observational_sensing,2025,Enhancing Patient Acceptance of Robotic Ultrasound through Conversational Virtual Agent and Immersive Visualizations.,10.1109/tvcg.2025.3549181,40053648,,2502.10088v1,https://pubmed.ncbi.nlm.nih.gov/40053648/,PubMed:robotic-ultrasound;arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
13066dece39a301c,high,active_observational_sensing,2025,Evaluate the perceptions of novel global robotic ultrasound techniques to create a sonographic degree field in Jordan,10.21203/rs.3.rs-5686254/v1,,,,https://doi.org/10.21203/rs.3.rs-5686254/v1,Europe PMC:robotic-ultrasound,awaiting_human_title_abstract_screen
96fc60ed3b6d07a6,high,active_observational_sensing,2025,Fully automated robotic ultrasound gallbladder imaging with subcostal scanning.,10.1038/s41598-025-31892-4,41372569,,,https://doi.org/10.1038/s41598-025-31892-4,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
7518749ffae73975,high,response_based_interactive_diagnosis,2025,Image-Free Tumor Segmentation of Soft Tissue Using a Minimally Invasive Robotic Palpation System.,10.1109/tbme.2025.3573666,40418610,,,https://pubmed.ncbi.nlm.nih.gov/40418610/,PubMed:tactile-examination,awaiting_human_title_abstract_screen
b631082d16f78a9b,high,active_observational_sensing,2025,Increasing Reachability in Robotic Ultrasound Through Base Placement and Tool Design.,10.1002/rcs.70037,39729575,,,https://doi.org/10.1002/rcs.70037,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
011da8ff0d8a4357,high,sample_based_interactive_diagnosis,2025,"Is Indonesia ready for robotic phlebotomy? A reflection on technology, ethics, and readiness in clinical laboratories.",10.1007/s11701-025-02516-w,40581906,,,https://doi.org/10.1007/s11701-025-02516-w,Europe PMC:diagnostic-sampling;PubMed:focused-robotic-blood-and-swab,awaiting_human_title_abstract_screen
d40b98bd790258ee,high,cross_cutting_agents,2025,Material perception relies on context-dependent active sensing strategies,10.64898/2025.12.19.695393,,,,https://doi.org/10.64898/2025.12.19.695393,Europe PMC:active-diagnostic-agents,awaiting_human_title_abstract_screen
00fd1bbb2f5dea5c,high,active_observational_sensing,2025,Method of Forearm Muscles 3D Modeling Using Robotic Ultrasound Scanning.,10.3390/s25072298,40218810,PMC11991125,,https://pubmed.ncbi.nlm.nih.gov/40218810/,PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
b18ad5c813c3176b,high,response_based_interactive_diagnosis,2025,Method of synthesizing and enhancing multiple auscultatory sounds for safe and efficient robotic auscultation.,10.1109/embc58623.2025.11254011,41336433,,,https://pubmed.ncbi.nlm.nih.gov/41336433/,PubMed:tactile-examination,awaiting_human_title_abstract_screen
4aa518787aaba588,high,active_observational_sensing,2025,Mobile Robotic Optical Coherence Tomography System for Ophthalmic Imaging in Clinical Environments.,10.1109/ismr67322.2025.11025963,40747362,,,https://doi.org/10.1109/ismr67322.2025.11025963,Europe PMC:robotic-oct-and-ophthalmic-acquisition,awaiting_human_title_abstract_screen
95abcf4023fd663e,high,active_observational_sensing,2025,Multichamber magnetic capsule robot for selective liquid sampling and drug delivery.,10.1093/nsr/nwaf400,41179742,,,https://doi.org/10.1093/nsr/nwaf400,Europe PMC:capsule-and-luminal-robots,awaiting_human_title_abstract_screen
1f989576ed01d0dc,high,active_observational_sensing,2025,Personalized scan path planning for robotic ultrasound in head and neck lesions.,10.1007/s11548-025-03563-2,41455055,,,https://doi.org/10.1007/s11548-025-03563-2,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
50d7ac2760603971,high,active_observational_sensing,2025,Point cloud-guided ultrasound robotic scanning path planning for the kidney based on anatomical positioning.,10.1016/j.compbiomed.2025.110191,40262393,,,https://pubmed.ncbi.nlm.nih.gov/40262393/,PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
0d9bf371f8a09f20,high,active_observational_sensing,2025,Quasi-static Elastography-driven Automated Robotic Ultrasound Screening and Localization.,10.1109/tbme.2025.3634552,41359732,,,https://pubmed.ncbi.nlm.nih.gov/41359732/,PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
a0d71ea845c610a6,high,active_observational_sensing,2025,Real-time Unsupervised Denoising for Ophthalmic Robotic Optical Coherence Tomography,10.1109/ipc65510.2025.11282394,,,,https://doi.org/10.1109/ipc65510.2025.11282394,OpenAlex:robotic-oct-and-ophthalmic-acquisition,awaiting_human_title_abstract_screen
569ed108dbffb52b,high,response_based_interactive_diagnosis,2025,Remote Robotic Palpation With Depth-Vision-Driven Autonomous-Dimensionality-Reduction Shared Control,10.1109/tro.2025.3544104,,,,https://doi.org/10.1109/tro.2025.3544104,OpenAlex:tactile-examination,awaiting_human_title_abstract_screen
dc2e6c8d6f1bffdf,high,active_observational_sensing,2025,Remote and Telerobotic Ultrasound Imaging.,10.14797/mdcvj.1645,41078853,,,https://doi.org/10.14797/mdcvj.1645,Europe PMC:robotic-ultrasound,awaiting_human_title_abstract_screen
e9e9b22e27a6ba44,high,active_observational_sensing,2025,Robotic CBCT meets robotic ultrasound.,10.1007/s11548-025-03336-x,40072764,,2502.12019v1,https://doi.org/10.1007/s11548-025-03336-x,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound;arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
275daf2521ff11d3,high,active_observational_sensing,2025,Robotic Optical Coherence Tomography With Expanded Three-Dimensional Field-of-View Using Point-Cloud-Based Volumetric Montaging.,10.1109/tmi.2025.3580383,40526559,,,https://doi.org/10.1109/tmi.2025.3580383,Europe PMC:robotic-oct-and-ophthalmic-acquisition;PubMed:robotic-oct-and-ophthalmic-acquisition,awaiting_human_title_abstract_screen
b43420e0421cc05a,high,active_observational_sensing,2025,Robotic Ultrasound Scanning End-Effector with Adjustable Constant Contact Force.,10.34133/cbsystems.0251,40321899,PMC12046132,,https://pubmed.ncbi.nlm.nih.gov/40321899/,PubMed:robotic-ultrasound,awaiting_human_title_abstract_screen
833cc0ade0355cd4,high,active_observational_sensing,2025,Robotic Ultrasound-Guided Femoral Artery Reconstruction of Anatomically-Representative Phantoms,,,,2503.06795v2,http://arxiv.org/abs/2503.06795v2,arXiv:robotic-ultrasound,awaiting_human_title_abstract_screen
