run_id,query_id,focus,source,query_text,since,until,configured_result_limit,validation_status,query_registry_sha256
2026-09-10-public-v3,diagnostic-sampling,Diagnostic sampling and biopsy,europepmc,"(TITLE_ABS:""robotic biopsy"" OR TITLE_ABS:""autonomous biopsy"" OR TITLE_ABS:""robotic phlebotomy"") FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,diagnostic-sampling,Diagnostic sampling and biopsy,arxiv,"all:""robotic biopsy"" OR all:""autonomous biopsy"" OR all:""robotic phlebotomy""",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,active-diagnostic-agents,Active sensing and embodied diagnostic agents,pubmed,"(""active sensing""[Title/Abstract] AND ( medical[Title/Abstract] OR clinical[Title/Abstract] OR diagnostic[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,active-diagnostic-agents,Active sensing and embodied diagnostic agents,europepmc,"(TITLE_ABS:""active sensing"" AND ( TITLE_ABS:medical OR TITLE_ABS:clinical OR TITLE_ABS:diagnostic )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,active-diagnostic-agents,Active sensing and embodied diagnostic agents,arxiv,"all:""active sensing"" AND (all:medical OR all:clinical OR all:diagnostic)",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,medical-vla,Healthcare VLA and language-conditioned diagnostic acquisition,pubmed,"(( ""vision-language-action""[Title/Abstract] OR VLA[Title/Abstract] OR ""embodied agent""[Title/Abstract] ) AND ( medical[Title/Abstract] OR clinical[Title/Abstract] OR healthcare[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,medical-vla,Healthcare VLA and language-conditioned diagnostic acquisition,europepmc,"(( TITLE_ABS:""vision-language-action"" OR TITLE_ABS:VLA OR TITLE_ABS:""embodied agent"" ) AND ( TITLE_ABS:medical OR TITLE_ABS:clinical OR TITLE_ABS:healthcare )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,medical-vla,Healthcare VLA and language-conditioned diagnostic acquisition,arxiv,"(all:""vision-language-action"" OR all:VLA OR all:""embodied agent"") AND (all:medical OR all:clinical OR all:healthcare)",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,adaptive-clinical-measurement,Adaptive clinical measurement and active examination,pubmed,"(( ""adaptive examination""[Title/Abstract] OR ""active examination""[Title/Abstract] OR ""closed-loop diagnosis""[Title/Abstract] ) AND ( medical[Title/Abstract] OR clinical[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,adaptive-clinical-measurement,Adaptive clinical measurement and active examination,europepmc,"(( TITLE_ABS:""adaptive examination"" OR TITLE_ABS:""active examination"" OR TITLE_ABS:""closed-loop diagnosis"" ) AND ( TITLE_ABS:medical OR TITLE_ABS:clinical )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,adaptive-clinical-measurement,Adaptive clinical measurement and active examination,arxiv,"(all:""adaptive examination"" OR all:""active examination"" OR all:""closed-loop diagnosis"") AND (all:medical OR all:clinical)",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,capsule-and-luminal-robots,Capsule endoscopy and luminal diagnostic robots,pubmed,"(( ""capsule endoscopy""[Title/Abstract] OR ""capsule robot""[Title/Abstract] OR ""luminal robot""[Title/Abstract] ) AND ( autonomous[Title/Abstract] OR navigation[Title/Abstract] OR diagnostic[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,capsule-and-luminal-robots,Capsule endoscopy and luminal diagnostic robots,europepmc,"(( TITLE_ABS:""capsule endoscopy"" OR TITLE_ABS:""capsule robot"" OR TITLE_ABS:""luminal robot"" ) AND ( TITLE_ABS:autonomous OR TITLE_ABS:navigation OR TITLE_ABS:diagnostic )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,capsule-and-luminal-robots,Capsule endoscopy and luminal diagnostic robots,arxiv,"(all:""capsule endoscopy"" OR all:""capsule robot"" OR all:""luminal robot"") AND (all:autonomous OR all:navigation OR all:diagnostic)",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,ophthalmic-examination,Robotic ophthalmic examination and acquisition,pubmed,"(( robotic[Title/Abstract] OR autonomous[Title/Abstract] ) AND ( ophthalmic[Title/Abstract] OR retinal[Title/Abstract] OR ""slit lamp""[Title/Abstract] ) AND ( examination[Title/Abstract] OR imaging[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,ophthalmic-examination,Robotic ophthalmic examination and acquisition,europepmc,"(( TITLE_ABS:robotic OR TITLE_ABS:autonomous ) AND ( TITLE_ABS:ophthalmic OR TITLE_ABS:retinal OR TITLE_ABS:""slit lamp"" ) AND ( TITLE_ABS:examination OR TITLE_ABS:imaging )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,ophthalmic-examination,Robotic ophthalmic examination and acquisition,arxiv,"(all:robotic OR all:autonomous) AND (all:ophthalmic OR all:retinal OR all:""slit lamp"") AND (all:examination OR all:imaging)",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,dental-examination,Robotic dental examination and diagnostic acquisition,pubmed,"(( robotic[Title/Abstract] OR autonomous[Title/Abstract] ) AND ( dental[Title/Abstract] OR intraoral[Title/Abstract] ) AND ( examination[Title/Abstract] OR diagnostic[Title/Abstract] OR imaging[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,dental-examination,Robotic dental examination and diagnostic acquisition,europepmc,(( TITLE_ABS:robotic OR TITLE_ABS:autonomous ) AND ( TITLE_ABS:dental OR TITLE_ABS:intraoral ) AND ( TITLE_ABS:examination OR TITLE_ABS:diagnostic OR TITLE_ABS:imaging )) FIRST_PDATE:[2000-01-01 TO 2026-09-10],2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,dental-examination,Robotic dental examination and diagnostic acquisition,arxiv,(all:robotic OR all:autonomous) AND (all:dental OR all:intraoral) AND (all:examination OR all:diagnostic OR all:imaging),2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,diagnostic-laboratory-loops,Closed-loop robotic diagnostic laboratories,pubmed,"(( ""closed-loop""[Title/Abstract] OR adaptive[Title/Abstract] OR autonomous[Title/Abstract] ) AND ( ""diagnostic laboratory""[Title/Abstract] OR ""clinical laboratory""[Title/Abstract] OR ""laboratory diagnostics""[Title/Abstract] ) AND robotic[Title/Abstract]) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,diagnostic-laboratory-loops,Closed-loop robotic diagnostic laboratories,europepmc,"(( TITLE_ABS:""closed-loop"" OR TITLE_ABS:adaptive OR TITLE_ABS:autonomous ) AND ( TITLE_ABS:""diagnostic laboratory"" OR TITLE_ABS:""clinical laboratory"" OR TITLE_ABS:""laboratory diagnostics"" ) AND TITLE_ABS:robotic) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,diagnostic-laboratory-loops,Closed-loop robotic diagnostic laboratories,arxiv,"(all:""closed-loop"" OR all:adaptive OR all:autonomous) AND (all:""diagnostic laboratory"" OR all:""clinical laboratory"" OR all:""laboratory diagnostics"") AND all:robotic",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,multimodal-physical-examination,Multimodal robotic physical examination,pubmed,"(( robotic[Title/Abstract] OR embodied[Title/Abstract] ) AND ""physical examination""[Title/Abstract] AND ( multimodal[Title/Abstract] OR diagnostic[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,multimodal-physical-examination,Multimodal robotic physical examination,europepmc,"(( TITLE_ABS:robotic OR TITLE_ABS:embodied ) AND TITLE_ABS:""physical examination"" AND ( TITLE_ABS:multimodal OR TITLE_ABS:diagnostic )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,multimodal-physical-examination,Multimodal robotic physical examination,arxiv,"(all:robotic OR all:embodied) AND all:""physical examination"" AND (all:multimodal OR all:diagnostic)",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,robotic-oct-and-ophthalmic-acquisition,Robotic OCT and adaptive ophthalmic acquisition,pubmed,"(""robotic OCT""[Title/Abstract] OR ""robotic optical coherence tomography""[Title/Abstract] OR ""autonomous retinal imaging""[Title/Abstract] OR ""robotic slit lamp""[Title/Abstract]) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,robotic-oct-and-ophthalmic-acquisition,Robotic OCT and adaptive ophthalmic acquisition,europepmc,"(TITLE_ABS:""robotic OCT"" OR TITLE_ABS:""robotic optical coherence tomography"" OR TITLE_ABS:""autonomous retinal imaging"" OR TITLE_ABS:""robotic slit lamp"") FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,robotic-oct-and-ophthalmic-acquisition,Robotic OCT and adaptive ophthalmic acquisition,arxiv,"(all:""robotic OCT"" OR all:""robotic optical coherence tomography"" OR all:""autonomous retinal imaging"" OR all:""robotic slit lamp"")",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,stimulation-response-mapping,Closed-loop stimulation and response mapping,pubmed,"(( ""closed-loop TMS""[Title/Abstract] OR ""active learning""[Title/Abstract] OR adaptive[Title/Abstract] ) AND ( ""motor mapping""[Title/Abstract] OR ""cortical mapping""[Title/Abstract] OR TMS[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,stimulation-response-mapping,Closed-loop stimulation and response mapping,europepmc,"(( TITLE_ABS:""closed-loop TMS"" OR TITLE_ABS:""active learning"" OR TITLE_ABS:adaptive ) AND ( TITLE_ABS:""motor mapping"" OR TITLE_ABS:""cortical mapping"" OR TITLE_ABS:TMS )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,stimulation-response-mapping,Closed-loop stimulation and response mapping,arxiv,"(all:""closed-loop TMS"" OR all:""active learning"" OR all:adaptive) AND (all:""motor mapping"" OR all:""cortical mapping"" OR all:TMS)",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,robotic-functional-examination,"Robotic laxity, spasticity, and functional examination",pubmed,"(( robotic[Title/Abstract] OR automated[Title/Abstract] ) AND ( laxity[Title/Abstract] OR spasticity[Title/Abstract] OR ""joint examination""[Title/Abstract] OR ""physical assessment""[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,robotic-functional-examination,"Robotic laxity, spasticity, and functional examination",europepmc,"(( TITLE_ABS:robotic OR TITLE_ABS:automated ) AND ( TITLE_ABS:laxity OR TITLE_ABS:spasticity OR TITLE_ABS:""joint examination"" OR TITLE_ABS:""physical assessment"" )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,robotic-functional-examination,"Robotic laxity, spasticity, and functional examination",arxiv,"(all:robotic OR all:automated) AND (all:laxity OR all:spasticity OR all:""joint examination"" OR all:""physical assessment"")",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,robotic-swabbing-and-blood-collection,"Robotic swabbing, venipuncture, and blood collection",pubmed,"(( robotic[Title/Abstract] OR autonomous[Title/Abstract] OR automated[Title/Abstract] ) AND ( swab[Title/Abstract] OR venipuncture[Title/Abstract] OR ""blood collection""[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,robotic-swabbing-and-blood-collection,"Robotic swabbing, venipuncture, and blood collection",europepmc,"(( TITLE_ABS:robotic OR TITLE_ABS:autonomous OR TITLE_ABS:automated ) AND ( TITLE_ABS:swab OR TITLE_ABS:venipuncture OR TITLE_ABS:""blood collection"" )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,robotic-swabbing-and-blood-collection,"Robotic swabbing, venipuncture, and blood collection",arxiv,"(all:robotic OR all:autonomous OR all:automated) AND (all:swab OR all:venipuncture OR all:""blood collection"")",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,adaptive-microfluidic-diagnostics,Feedback-controlled microfluidic diagnostic operations,pubmed,"(( ""feedback control""[Title/Abstract] OR adaptive[Title/Abstract] OR programmable[Title/Abstract] ) AND ( microfluidic[Title/Abstract] OR droplet[Title/Abstract] ) AND ( diagnostic[Title/Abstract] OR assay[Title/Abstract] OR testing[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,adaptive-microfluidic-diagnostics,Feedback-controlled microfluidic diagnostic operations,europepmc,"(( TITLE_ABS:""feedback control"" OR TITLE_ABS:adaptive OR TITLE_ABS:programmable ) AND ( TITLE_ABS:microfluidic OR TITLE_ABS:droplet ) AND ( TITLE_ABS:diagnostic OR TITLE_ABS:assay OR TITLE_ABS:testing )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,adaptive-microfluidic-diagnostics,Feedback-controlled microfluidic diagnostic operations,arxiv,"(all:""feedback control"" OR all:adaptive OR all:programmable) AND (all:microfluidic OR all:droplet) AND (all:diagnostic OR all:assay OR all:testing)",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,autonomous-assay-development,Closed-loop autonomous assay and biotechnology development,pubmed,"(( ""self-driving laboratory""[Title/Abstract] OR ""autonomous laboratory""[Title/Abstract] OR ""closed-loop experimentation""[Title/Abstract] ) AND ( biotechnology[Title/Abstract] OR protein[Title/Abstract] OR assay[Title/Abstract] OR diagnostic[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,autonomous-assay-development,Closed-loop autonomous assay and biotechnology development,europepmc,"(( TITLE_ABS:""self-driving laboratory"" OR TITLE_ABS:""autonomous laboratory"" OR TITLE_ABS:""closed-loop experimentation"" ) AND ( TITLE_ABS:biotechnology OR TITLE_ABS:protein OR TITLE_ABS:assay OR TITLE_ABS:diagnostic )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,autonomous-assay-development,Closed-loop autonomous assay and biotechnology development,arxiv,"(all:""self-driving laboratory"" OR all:""autonomous laboratory"" OR all:""closed-loop experimentation"") AND (all:biotechnology OR all:protein OR all:assay OR all:diagnostic)",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,wearable-triggered-testing,Wearable monitoring that triggers confirmatory testing,pubmed,"(( wearable[Title/Abstract] OR smartwatch[Title/Abstract] ) AND ( ""at-home testing""[Title/Abstract] OR ""confirmatory testing""[Title/Abstract] OR ""triggered testing""[Title/Abstract] OR presymptomatic[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,wearable-triggered-testing,Wearable monitoring that triggers confirmatory testing,europepmc,"(( TITLE_ABS:wearable OR TITLE_ABS:smartwatch ) AND ( TITLE_ABS:""at-home testing"" OR TITLE_ABS:""confirmatory testing"" OR TITLE_ABS:""triggered testing"" OR TITLE_ABS:presymptomatic )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,wearable-triggered-testing,Wearable monitoring that triggers confirmatory testing,arxiv,"(all:wearable OR all:smartwatch) AND (all:""at-home testing"" OR all:""confirmatory testing"" OR all:""triggered testing"" OR all:presymptomatic)",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,ambient-adaptive-monitoring,Ambient sensing linked to diagnostic reacquisition or escalation,pubmed,"(( ""ambient intelligence""[Title/Abstract] OR ""contactless sensing""[Title/Abstract] OR ""smart toilet""[Title/Abstract] ) AND ( diagnostic[Title/Abstract] OR detection[Title/Abstract] OR monitoring[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,ambient-adaptive-monitoring,Ambient sensing linked to diagnostic reacquisition or escalation,europepmc,"(( TITLE_ABS:""ambient intelligence"" OR TITLE_ABS:""contactless sensing"" OR TITLE_ABS:""smart toilet"" ) AND ( TITLE_ABS:diagnostic OR TITLE_ABS:detection OR TITLE_ABS:monitoring )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
